Date, Open, High, Low, Close, Volume
10/21/19, 88.483, 89.294, 88.25, 89.283, 44498039.3770274
10/18/19, 89.39, 89.699, 87.46, 87.8755, 67321819.0574945
10/17/19, 89.8245, 89.9425, 89.101, 89.374, 54275459.2401436
10/16/19, 88.6665, 89.312, 88.5261, 88.8715, 56081359.214861
10/15/19, 87.107, 88.8225, 87.031, 88.369, 62584879.1238117
10/14/19, 86.4455, 87.0945, 86.10, 86.8215, 38577959.4599086
10/11/19, 87.146, 87.2725, 86.493, 86.596, 65590679.0817305
10/10/19, 86.262, 86.9145, 85.6875, 86.013, 54430619.2379713
10/09/19, 85.9805, 86.4975, 85.718, 86.0995, 41786699.4149862
10/08/19, 86.1245, 86.35, 85.25, 85.2755, 52536799.2644848
10/07/19, 86.5815, 87.3915, 86.185, 86.633, 43751959.3874726
10/04/19, 86.301, 87.0288, 85.9615, 86.9825, 49785539.3030025
10/03/19, 85.65, 86.25, 84.253, 86.221, 72487418.9851761
10/02/19, 86.387, 86.4445, 85.25, 85.6615, 66769519.0652267
10/01/19, 87.30, 87.78, 86.4205, 86.7825, 63409199.1122712
09/30/19, 86.3495, 86.873, 85.461, 86.7955, 55215359.226985
09/27/19, 87.40, 87.456, 85.691, 86.2725, 78960578.8945519
09/26/19, 88.1395, 88.1685, 86.575, 86.992, 71439038.9998535
09/25/19, 87.368, 88.65, 86.15, 88.4165, 70621959.0112926
09/24/19, 89.5303, 89.7853, 86.7773, 87.0805, 92758018.7013878
09/23/19, 88.85, 89.635, 88.366, 89.265, 62782839.1210402
09/20/19, 91.0855, 91.5315, 89.046, 89.708, 111116778.444365
09/19/19, 91.051, 91.6285, 90.895, 91.075, 41566699.4180662
09/18/19, 90.852, 91.103, 89.775, 90.873, 50720239.2899167
09/17/19, 90.354, 91.1995, 90.205, 91.1275, 40661159.4307438
09/16/19, 91.201, 91.2847, 90.01, 90.392, 73509458.9708676
09/13/19, 92.1005, 92.3061, 91.7585, 91.967, 39426339.4480312
09/12/19, 91.8815, 92.683, 91.714, 92.1775, 56470099.2094186
09/11/19, 90.607, 91.671, 90.454, 91.1495, 48655339.3188252
09/10/19, 91.1375, 91.2905, 90.2668, 91.0275, 52277579.2681139
09/09/19, 92.05, 92.50, 91.2305, 91.5675, 59990299.1601358
09/06/19, 91.911, 92.0325, 91.32, 91.6755, 49938659.3008588
09/05/19, 91.0975, 92.10, 90.7788, 92.036, 66503779.0689471
09/04/19, 90.25, 90.3816, 89.8115, 90.031, 46524559.3486562
09/03/19, 88.50, 90.04, 88.40, 89.492, 70937179.0068795
08/30/19, 89.8745, 89.987, 88.2285, 88.8145, 61282939.1420389
08/29/19, 89.15, 89.9275, 88.8625, 89.32, 60360239.1549566
08/28/19, 87.75, 88.393, 87.2026, 88.2125, 48437859.32187
08/27/19, 88.7865, 88.97, 87.334, 88.0915, 60544899.1523714
08/26/19, 88.3455, 88.50, 87.1755, 88.4435, 61706399.1361104
08/23/19, 89.6515, 90.2448, 87.2615, 87.481, 105557958.522189
08/22/19, 91.40, 91.4706, 90.005, 90.28, 53167759.2556514
08/21/19, 90.9695, 91.4789, 90.75, 91.177, 40784619.4290153
08/20/19, 90.725, 90.841, 89.994, 90.069, 38656699.4588062
08/19/19, 90.904, 91.30, 90.6305, 90.806, 56406059.2103152
08/16/19, 89.6445, 90.1454, 89.2275, 89.6285, 61084799.1448128
08/15/19, 89.0995, 89.40, 88.098, 88.806, 76198958.9332146
08/14/19, 89.6505, 89.7826, 87.8608, 88.148, 97872978.6297783
08/13/19, 89.15, 91.5872, 89.00, 91.217, 81500418.8589941
08/12/19, 89.7995, 90.049, 88.85, 89.246, 58109959.1864606
08/09/19, 91.4475, 91.5546, 90.111, 90.379, 57595399.1936644
08/08/19, 90.30, 91.713, 89.9055, 91.6445, 74024838.9636522
08/07/19, 88.6995, 89.9465, 87.85, 89.67, 90537678.7324725
08/06/19, 89.6115, 89.6885, 87.67, 89.3915, 101405158.580328
08/05/19, 88.511, 89.4334, 87.439, 88.2565, 121164238.303701
08/02/19, 92.2535, 92.3182, 90.401, 91.162, 99124498.612257
08/01/19, 93.586, 94.896, 92.2005, 92.766, 94266218.680273
07/31/19, 94.9055, 94.9775, 92.472, 93.339, 89414538.7481965
07/30/19, 94.5558, 95.4945, 94.174, 94.9265, 58217759.1849514
07/29/19, 96.50, 96.6113, 94.527, 95.6225, 89863798.7419068
07/26/19, 97.10, 97.5448, 96.2255, 97.1525, 98542858.6204
07/25/19, 100.05, 100.06, 98.636, 98.691, 82729218.8417909
07/24/19, 98.465, 100.065, 98.2935, 100.0405, 52625999.263236
07/23/19, 99.7995, 99.8895, 98.6565, 99.7245, 54069599.2430256
07/22/19, 98.557, 99.45, 97.913, 99.2815, 58162219.1857289
07/19/19, 99.5605, 99.80, 98.1113, 98.226, 63712239.1080287
07/18/19, 99.0005, 99.375, 97.5775, 98.895, 70085039.0188094
07/17/19, 100.3525, 100.60, 99.6015, 99.6015, 51176179.2835335
07/16/19, 100.529, 101.316, 100.061, 100.495, 52363959.2669046
07/15/19, 101.07, 101.145, 100.0775, 101.0495, 59626859.165224
07/12/19, 100.4135, 100.85, 100.1935, 100.55, 50185939.2973969
07/11/19, 101.281, 101.79, 99.765, 100.0535, 86355318.7910256
07/10/19, 99.8255, 101.247, 99.77, 100.8705, 98638038.6190674
07/09/19, 97.39, 99.5005, 97.1738, 99.415, 86913958.7832046
07/08/19, 96.706, 97.80, 96.4127, 97.616, 57667419.1926561
07/05/19, 96.43, 97.295, 96.265, 97.1455, 52567179.2640595
07/03/19, 96.7945, 97.0795, 96.525, 96.95, 33805879.5267177
07/02/19, 95.969, 96.7395, 95.3315, 96.7155, 53025979.2576363
07/01/19, 96.149, 96.491, 95.733, 96.1095, 64066939.1030628
06/28/19, 95.455, 95.647, 94.20, 94.6815, 60747159.1495398
06/27/19, 95.10, 95.562, 94.902, 95.214, 42834419.4003181
06/26/19, 94.624, 95.19, 94.366, 94.8915, 48838199.3162652
06/25/19, 95.592, 95.8193, 93.621, 93.9135, 60246939.1565428
06/24/19, 95.633, 95.843, 95.065, 95.695, 45659379.3607687
06/21/19, 95.805, 96.2975, 95.379, 95.565, 78671518.8985988
06/20/19, 96.6665, 96.76, 95.29, 95.9095, 64343059.0991972
06/19/19, 95.392, 95.9791, 94.6235, 95.4395, 57906939.1893028
06/18/19, 95.0675, 96.0835, 94.9895, 95.0685, 77914558.9091962
06/17/19, 93.825, 94.7844, 93.7725, 94.3015, 52686839.2623842
06/14/19, 93.20, 93.80, 92.95, 93.4835, 57023259.2016744
06/13/19, 93.336, 94.1545, 93.111, 93.515, 55916199.2171732
06/12/19, 92.699, 93.25, 92.219, 92.766, 53566699.2500662
06/11/19, 94.1625, 94.685, 92.90, 93.185, 80853878.8680457
06/10/19, 91.10, 94.2435, 90.90, 93.0315, 107420138.496118
06/07/19, 88.185, 90.3127, 87.9745, 90.2015, 96164918.6536911
06/06/19, 86.8855, 88.00, 86.3065, 87.718, 73785438.9670039
06/05/19, 87.48, 87.60, 85.7626, 86.925, 84795638.8128611
06/04/19, 84.962, 86.541, 84.0445, 86.478, 113582418.409846
06/03/19, 88.0005, 88.3145, 83.60, 84.6345, 181974157.452362
05/31/19, 89.5005, 89.7793, 88.6352, 88.7535, 92376378.7067307
05/30/19, 91.2745, 91.4735, 90.3913, 90.816, 62936999.118882
05/29/19, 91.156, 91.50, 90.3767, 90.9595, 85580498.801873
05/28/19, 91.6375, 92.4634, 91.3675, 91.8215, 63999299.1040098
05/24/19, 91.7945, 92.088, 90.8926, 91.164, 67393459.0564916
05/23/19, 91.8295, 92.20, 90.21, 90.774, 88485298.7612058
05/22/19, 92.589, 93.5743, 92.55, 92.984, 58732019.1777517
05/21/19, 93.7395, 93.95, 92.30, 92.876, 80102438.8785659
05/20/19, 92.6345, 93.389, 91.777, 92.9485, 75963958.9365046
05/17/19, 94.6525, 95.5265, 93.3665, 93.45, 94732358.673747
05/16/19, 94.297, 95.8755, 94.1145, 95.3785, 94156438.6818099
05/15/19, 91.3975, 93.7214, 91.15, 93.5575, 93852838.6860603
05/14/19, 91.975, 92.622, 90.7875, 92.006, 92582138.7038501
05/13/19, 91.828, 92.3268, 90.90, 91.134, 115668198.380645
05/10/19, 94.90, 95.1895, 92.80, 94.499, 114359878.398962
05/09/19, 95.00, 95.47, 93.80, 94.9935, 106165258.513686
05/08/19, 95.9435, 96.7685, 95.50, 95.8885, 81571358.858001
05/07/19, 96.9995, 97.455, 95.169, 96.05, 118042678.347403
05/06/19, 95.899, 97.95, 95.525, 97.5275, 108356818.483005
05/03/19, 97.45, 98.22, 96.80, 98.123, 127631278.213162
05/02/19, 95.6665, 96.0775, 94.0935, 95.041, 79258298.8903838
05/01/19, 96.6545, 97.182, 95.5275, 95.576, 62339279.1272501
04/30/19, 96.505, 96.7855, 95.3475, 96.326, 70120139.018318
04/29/19, 97.45, 97.8168, 96.7045, 96.9215, 80425098.8740486
04/26/19, 96.45, 97.55, 94.90, 97.5315, 168651257.638882
04/25/19, 95.8502, 96.1225, 95.0155, 95.1125, 121982018.292252
04/24/19, 96.25, 96.4845, 94.908, 95.0875, 73515618.9707814
04/23/19, 94.56, 96.463, 94.479, 96.1885, 92808818.7006766
04/22/19, 92.77, 94.421, 92.282, 94.3655, 67476139.0553341
04/18/19, 93.4395, 93.541, 92.974, 93.0845, 54997639.2300331
04/17/19, 93.6495, 93.8237, 93.022, 93.241, 57870339.1898152
04/16/19, 92.5675, 93.4885, 92.40, 93.152, 60892359.147507
04/15/19, 92.10, 92.3425, 90.945, 92.2435, 74488458.9571616
04/12/19, 92.42, 92.575, 92.065, 92.153, 62288259.1279644
04/11/19, 92.435, 92.4975, 92.0155, 92.2035, 53096839.2566443
04/10/19, 92.05, 92.40, 91.4405, 92.3665, 59279459.1700876
04/09/19, 92.2745, 92.6545, 91.589, 91.792, 74287358.959977
04/08/19, 91.6615, 92.51, 91.2555, 92.493, 75056818.9492045
04/05/19, 91.45, 91.929, 91.2595, 91.864, 72809518.9806667
04/04/19, 91.0325, 91.4375, 90.21, 90.943, 72477338.9853173
04/03/19, 91.336, 91.50, 90.481, 91.035, 79611798.8854348
04/02/19, 90.551, 91.00, 90.2561, 90.699, 68962299.0345278
04/01/19, 90.0055, 90.7835, 89.9365, 90.7095, 84775038.8131495
03/29/19, 89.329, 89.643, 88.8315, 89.0375, 66415859.070178
03/28/19, 88.50, 88.8965, 87.6735, 88.671, 60859159.1479718
03/27/19, 89.2065, 89.375, 87.284, 88.285, 86496018.7890558
03/26/19, 89.65, 90.2885, 88.668, 89.188, 97317598.6375536
03/25/19, 87.8895, 89.1338, 87.375, 88.713, 102076058.570935
03/22/19, 90.5085, 90.949, 88.1555, 88.2385, 127259658.218365
03/21/19, 89.813, 91.1875, 89.3641, 90.963, 115355938.385017
03/20/19, 88.497, 89.975, 88.3517, 89.8635, 125312658.245623
03/19/19, 87.6755, 89.208, 87.6755, 88.0925, 127283218.218035
03/18/19, 85.635, 87.50, 85.6315, 87.1075, 108581158.479864
03/15/19, 85.15, 85.94, 84.6565, 85.618, 151017397.885756
03/14/19, 84.56, 85.10, 84.217, 84.311, 58932359.174947
03/13/19, 84.15, 85.00, 83.9675, 84.5405, 71040819.0054285
03/12/19, 83.45, 84.2133, 83.049, 83.655, 72289958.9879406
03/11/19, 81.306, 83.6143, 81.3005, 83.531, 77527038.9146214
03/08/19, 80.2005, 81.136, 79.3285, 81.04, 93340278.6932361
03/07/19, 83.3685, 83.4877, 81.0255, 81.2975, 99140338.6120353
03/06/19, 84.7985, 84.8875, 83.414, 83.4475, 79920018.8811198
03/05/19, 85.1475, 85.39, 84.4505, 84.6215, 73630438.9691739
03/04/19, 84.25, 85.4715, 83.718, 84.8085, 123347158.27314
03/01/19, 82.7565, 83.713, 82.55, 83.5865, 99497538.6070344
02/28/19, 81.7625, 82.5885, 81.6915, 81.9915, 60517819.1527505
02/27/19, 81.409, 82.0905, 80.755, 82.0545, 62976479.1183293
02/26/19, 81.299, 81.9995, 80.8067, 81.82, 53316299.2535718
02/25/19, 82.0725, 82.73, 81.5194, 81.65, 63689239.1083507
02/22/19, 81.175, 81.747, 81.0585, 81.578, 61923819.1330665
02/21/19, 80.9925, 81.178, 80.0455, 80.972, 69667839.0246503
02/20/19, 81.50, 81.7465, 80.506, 81.105, 66751779.0654751
02/19/19, 80.05, 81.70, 80.028, 81.379, 73633118.9691364
02/15/19, 81.393, 81.4455, 80.225, 80.3975, 86877858.78371
02/14/19, 81.225, 81.895, 80.3031, 81.1325, 82410478.8462533
02/13/19, 82.35, 82.819, 81.8553, 82.00, 71206419.0031101
02/12/19, 80.20, 81.9698, 79.944, 81.9005, 97172078.6395909
02/11/19, 80.049, 80.4645, 79.30, 79.55, 66346559.0711482
02/08/19, 79.30, 79.4295, 78.3378, 79.411, 113149138.415912
02/07/19, 81.25, 81.277, 79.6455, 80.7185, 92531778.7045551
02/06/19, 83.5375, 83.613, 81.667, 82.013, 78797658.8968328
02/05/19, 82.167, 83.263, 82.125, 82.9405, 89062098.7531306
02/04/19, 81.15, 82.4815, 80.675, 81.6655, 98583738.6198277
02/01/19, 81.944, 83.653, 81.1005, 81.3115, 230124196.778261
01/31/19, 84.6425, 86.8206, 83.9541, 85.9365, 218206796.945105
01/30/19, 81.15, 83.8475, 80.984, 83.5215, 115676438.38053
01/29/19, 81.5635, 81.619, 79.536, 79.694, 92655638.7028211
01/28/19, 82.1795, 82.25, 80.7045, 81.8945, 96754218.645441
01/25/19, 83.525, 84.174, 83.0806, 83.5285, 99193578.6112899
01/24/19, 82.0535, 82.8629, 81.5893, 82.7465, 81798858.854816
01/23/19, 82.80, 82.8715, 80.60, 82.001, 104504238.536941
01/22/19, 84.05, 84.0934, 80.51, 81.6085, 128335918.203297
01/18/19, 85.60, 85.81, 84.577, 84.81, 120410058.314259
01/17/19, 84.00, 85.0085, 83.875, 84.661, 84177498.821515
01/16/19, 84.211, 85.25, 83.794, 84.189, 127337278.217278
01/15/19, 81.60, 83.758, 81.3005, 83.728, 119970198.320417
01/14/19, 80.75, 82.41, 79.7575, 80.8605, 120117758.318351
01/11/19, 82.0275, 83.0147, 81.811, 82.028, 93724438.6878579
01/10/19, 82.0505, 83.1625, 81.0808, 82.811, 130153858.177846
01/09/19, 82.649, 83.39, 82.0698, 82.971, 126976018.222336
01/08/19, 83.2345, 83.8305, 80.8305, 82.829, 177628557.5132
01/07/19, 80.1155, 81.728, 79.4593, 81.4755, 159864257.7619
01/04/19, 76.50, 79.70, 75.9155, 78.7695, 183651497.428879
01/03/19, 76.0005, 76.90, 74.8555, 75.014, 139511438.04684
01/02/19, 73.26, 77.668, 73.0465, 76.9565, 159662077.764731
12/31/18, 75.54, 76.038, 74.35, 75.0985, 139090138.052738
12/28/18, 73.6675, 75.6735, 72.45, 73.901, 176578997.527894
12/27/18, 72.71, 73.45, 69.5155, 73.082, 194440677.277831
12/26/18, 68.4445, 73.6579, 68.1505, 73.545, 208235997.084696
12/24/18, 67.30, 69.8015, 65.35, 67.198, 144399917.978401
12/21/18, 73.2495, 74.00, 68.198, 68.8725, 272806396.18071
12/20/18, 74.20, 75.475, 71.6345, 73.0415, 199836657.202287
12/19/18, 77.1525, 79.2265, 74.159, 74.754, 175843777.538187
12/18/18, 77.00, 78.3775, 76.1505, 77.574, 130459498.173567
12/17/18, 78.30, 78.8065, 75.2505, 76.0455, 176595237.527667
12/14/18, 81.90, 82.1285, 79.25, 79.5955, 127343258.217194
12/13/18, 84.00, 84.606, 82.075, 82.919, 105423238.524075
12/12/18, 83.45, 85.2495, 83.0135, 83.177, 131959358.152569
12/11/18, 83.90, 83.9734, 80.98, 82.162, 124893898.251485
12/10/18, 81.192, 82.8995, 79.5435, 82.0515, 149896157.901454
12/07/18, 85.2535, 85.9463, 81.273, 81.4565, 151522637.878683
12/06/18, 80.7435, 85.0525, 80.4925, 84.9595, 175787877.53897
12/04/18, 87.80, 88.5169, 83.25, 83.42, 173889097.565553
12/03/18, 88.473, 88.917, 86.50, 88.618, 137243198.078595
11/30/18, 83.975, 84.80, 83.325, 84.5085, 115235218.386707
11/29/18, 83.7495, 84.4995, 82.6166, 83.6785, 132264858.148292
11/28/18, 80.696, 84.0725, 80.0608, 83.8875, 169174757.631553
11/27/18, 78.7995, 79.8825, 77.9005, 79.071, 115664538.380696
11/26/18, 76.95, 79.2405, 76.211, 79.0665, 125154318.24784
11/23/18, 75.85, 76.81, 75.0905, 75.103, 54152839.2418603
11/21/18, 77.1495, 77.50, 75.75, 75.8365, 114335998.399296
11/20/18, 71.875, 76.7375, 71.00, 74.773, 217576396.95393
11/19/18, 78.8505, 79.0595, 75.168, 75.6145, 155799617.818805
11/16/18, 79.375, 80.724, 78.656, 79.6705, 121321598.301498
11/15/18, 79.0505, 81.241, 77.3255, 80.972, 168546737.640346
11/14/18, 82.816, 83.6498, 79.8535, 79.9505, 129737818.183671
11/13/18, 82.4645, 83.8532, 80.6875, 81.5585, 118665418.338684
11/12/18, 84.912, 85.4275, 81.5005, 81.8425, 136124898.094251
11/09/18, 86.625, 87.1961, 85.0935, 85.6215, 118043718.347388
11/08/18, 87.75, 89.20, 86.2555, 87.7455, 130697318.170238
11/07/18, 83.65, 87.9615, 83.2038, 87.7745, 163844657.706175
11/06/18, 80.9175, 83.25, 80.7275, 82.1405, 85147058.8079412
11/05/18, 82.8785, 82.9045, 79.818, 81.39, 112494538.425076
11/02/18, 83.9295, 84.872, 82.5915, 83.2765, 139110958.052447
11/01/18, 81.1765, 83.5224, 79.922, 83.2765, 162710797.722049
10/31/18, 78.4995, 81.1955, 78.2545, 79.9005, 187804217.370741
10/30/18, 74.308, 77.0495, 73.818, 76.521, 249201796.511175
10/29/18, 83.00, 83.2869, 74.75, 76.944, 277321596.117498
10/26/18, 82.4795, 84.923, 80.15, 82.1405, 299275575.810142
10/25/18, 85.167, 89.7405, 84.6005, 89.1085, 205714797.119993
10/24/18, 88.685, 88.8855, 82.828, 83.21, 138567658.060053
10/23/18, 87.112, 88.817, 85.70, 88.435, 134478258.117304
10/22/18, 89.20, 90.475, 87.80, 89.465, 90000298.7399958
10/19/18, 89.258, 90.455, 87.65, 88.2015, 118144918.345971
10/18/18, 91.0745, 91.5075, 88.3935, 88.536, 117479898.355281
10/17/18, 92.1395, 92.25, 90.35, 91.5865, 105903538.51735
10/16/18, 89.175, 91.194, 88.0775, 90.998, 117198358.359223
10/15/18, 89.75, 89.7525, 86.7115, 88.0475, 128743238.197595
10/12/18, 90.40, 90.4475, 87.1265, 89.4305, 188891737.355516
10/11/18, 86.20, 87.77, 84.255, 85.968, 278717416.097956
10/10/18, 92.8945, 92.928, 87.7205, 87.7625, 219777196.923119
10/09/18, 92.9995, 94.8338, 92.616, 93.516, 95457318.6635976
10/08/18, 93.70, 95.0998, 91.5332, 93.221, 147863997.929904
10/05/18, 95.8995, 96.454, 93.1415, 94.4825, 136446558.089748
10/04/18, 97.45, 97.80, 94.8285, 95.471, 145139457.968048
10/03/18, 99.085, 99.485, 97.4905, 97.638, 105062618.529123
10/02/18, 99.9995, 100.6695, 98.2885, 98.5655, 108014978.48779
10/01/18, 101.0995, 101.6595, 100.18, 100.218, 69365699.0288802
09/28/18, 100.2205, 101.326, 99.8233, 100.15, 81702698.8561622
09/27/18, 99.6619, 100.8078, 99.429, 100.649, 86587818.7877706
09/26/18, 98.425, 99.7625, 98.076, 98.7425, 86269178.7922315
09/25/18, 97.145, 98.7955, 96.9425, 98.7275, 90768138.7292461
09/24/18, 95.1895, 96.844, 93.25, 96.718, 84274558.8201562
09/21/18, 97.711, 97.8655, 95.5251, 95.7505, 137117938.080349
09/20/18, 96.929, 97.75, 96.6125, 97.215, 63098679.1166185
09/19/18, 97.025, 97.0415, 95.245, 96.321, 81136438.8640899
09/18/18, 95.9325, 97.91, 95.772, 97.0525, 85374118.8047624
09/17/18, 97.7365, 97.841, 94.3705, 95.4015, 141003838.025946
09/14/18, 99.6465, 99.6824, 97.961, 98.5095, 72840598.9802316
09/13/18, 100.00, 100.438, 99.1014, 99.4935, 72430218.9859769
09/12/18, 99.70, 100.00, 98.122, 99.50, 88280238.7640767
09/11/18, 96.4135, 99.444, 95.85, 99.3575, 100672898.590579
09/10/18, 98.55, 98.652, 96.5758, 96.9505, 90896618.7274474
09/07/18, 96.9355, 98.76, 96.8675, 97.6035, 97852858.63006
09/06/18, 100.3253, 100.375, 96.7605, 97.9155, 149773597.90317
09/05/18, 101.9055, 102.019, 99.4945, 99.741, 164411517.698239
09/04/18, 101.325, 102.525, 100.65, 101.9755, 114421858.398094
08/31/18, 100.35, 101.119, 100.237, 100.6355, 84087558.8227742
08/30/18, 99.871, 101.2785, 99.345, 100.119, 145545137.962368
08/29/18, 97.6725, 99.9345, 97.447, 99.905, 130635218.171107
08/28/18, 96.8865, 97.0889, 96.441, 96.641, 62014539.1317965
08/27/18, 95.75, 96.385, 95.4641, 96.384, 71380739.0006696
08/24/18, 95.5255, 95.8005, 95.127, 95.2695, 56017259.2157584
08/23/18, 95.3585, 95.975, 95.038, 95.145, 71259939.0023609
08/22/18, 93.832, 95.29, 93.832, 95.245, 61609279.1374701
08/21/18, 94.00, 94.8875, 93.7203, 94.171, 62112519.1304247
08/20/18, 94.5285, 94.5873, 93.3031, 93.8355, 57240319.1986355
08/17/18, 94.29, 94.40, 92.7775, 94.111, 82085998.850796
08/16/18, 95.197, 95.25, 94.1776, 94.326, 79141798.8920148
08/15/18, 95.4775, 95.8105, 93.4895, 94.131, 154013637.843809
08/14/18, 95.9695, 96.0505, 95.00, 95.9825, 79722458.8838856
08/13/18, 94.925, 96.25, 94.6835, 94.81, 110629498.451187
08/10/18, 94.4255, 94.975, 93.9107, 94.315, 72798538.9808205
08/09/18, 94.10, 95.7285, 93.874, 94.926, 97207478.6390953
08/08/18, 93.05, 94.5755, 92.725, 94.326, 79260338.8903553
08/07/18, 92.7265, 93.486, 92.3134, 93.124, 67549459.0543076
08/06/18, 91.2905, 92.3885, 90.946, 92.3875, 67836499.050289
08/03/18, 91.8872, 92.05, 91.0751, 91.1645, 69209739.0310637
08/02/18, 89.4385, 91.828, 89.30, 91.7165, 87093618.7806894
08/01/18, 89.20, 89.9219, 88.801, 89.8585, 83061918.8371331
07/31/18, 89.3245, 90.0915, 86.966, 88.872, 114774258.39316
07/30/18, 91.3665, 91.475, 88.301, 88.961, 131246418.16255
07/27/18, 93.8025, 94.0025, 90.3265, 90.8635, 193619177.289332
07/26/18, 91.95, 92.234, 90.225, 90.40, 198487417.221176
07/25/18, 91.465, 93.192, 91.132, 93.1805, 76726658.9258268
07/24/18, 91.4505, 92.00, 90.4692, 91.462, 85574458.8019576
07/23/18, 90.6105, 90.95, 88.4995, 90.10, 77769238.9112306
07/20/18, 91.2505, 91.742, 90.503, 90.685, 77831318.9103616
07/19/18, 91.473, 92.05, 90.5635, 90.6485, 93538838.6904563
07/18/18, 92.40, 92.944, 91.5635, 92.146, 97238258.6386644
07/17/18, 90.578, 92.5845, 89.8692, 92.1965, 113657618.408793
07/16/18, 91.0975, 92.0975, 90.7225, 91.1245, 109323898.469465
07/13/18, 90.1965, 90.765, 89.7613, 90.6515, 87733578.7717299
07/12/18, 88.2255, 89.90, 88.109, 89.831, 90654858.730832
07/11/18, 86.8995, 87.848, 86.70, 87.75, 64195639.1012611
07/10/18, 86.9265, 87.50, 86.55, 87.1535, 60058099.1591866
07/09/18, 86.2025, 86.978, 85.8115, 86.951, 60239759.1566434
07/06/18, 84.80, 85.7634, 84.5835, 85.5315, 53005239.2579266
07/05/18, 85.269, 85.5345, 84.1075, 84.9865, 59662199.1647292
07/03/18, 86.198, 86.25, 84.624, 84.698, 43545519.3903627
07/02/18, 84.135, 85.6945, 83.903, 85.689, 63713919.1080051
06/29/18, 85.85, 86.1705, 84.7158, 84.99, 90870158.7278178
06/28/18, 83.627, 85.275, 83.0587, 85.0725, 90593998.731684
06/27/18, 85.4055, 85.5975, 83.00, 83.0255, 97444018.6357838
06/26/18, 83.6185, 85.0783, 83.167, 84.5545, 87731698.7717562
06/25/18, 85.1255, 85.25, 82.3155, 83.1575, 150223917.896865
06/22/18, 87.131, 87.15, 85.595, 85.7835, 81502478.8589653
06/21/18, 88.00, 88.155, 85.878, 86.511, 98822958.6164786
06/20/18, 87.125, 88.1465, 87.068, 87.504, 86651818.7868746
06/19/18, 85.452, 86.8055, 85.0195, 86.739, 85802338.7987673
06/18/18, 85.313, 86.337, 85.128, 86.1895, 62154839.1298322
06/15/18, 85.70, 86.0435, 85.426, 85.7985, 95552918.6622591
06/14/18, 85.674, 86.24, 85.4435, 86.193, 63488299.1111638
06/13/18, 85.1405, 85.6875, 85.006, 85.243, 66550579.0682919
06/12/18, 84.65, 84.9755, 84.5762, 84.9375, 45184299.3674198
06/11/18, 84.0755, 84.7122, 84.0296, 84.456, 46709679.3460645
06/08/18, 84.056, 84.472, 83.6505, 84.1995, 59102199.1725692
06/07/18, 84.9279, 84.995, 83.8053, 84.465, 75313738.9456076
06/06/18, 85.2255, 85.725, 84.3235, 84.7875, 109464258.4675
06/05/18, 83.6495, 84.95, 83.503, 84.8175, 95643538.6609905
06/04/18, 82.445, 83.284, 82.2745, 83.2635, 63754739.1074336
06/01/18, 81.8515, 82.3365, 81.7545, 82.077, 66267699.0722522
05/31/18, 81.15, 81.75, 81.0675, 81.481, 63326599.1134276
05/30/18, 80.905, 81.30, 80.6465, 81.2445, 58147139.1859401
05/29/18, 80.0355, 81.0895, 80.0075, 80.6435, 76929538.9229865
05/25/18, 80.15, 80.706, 80.0224, 80.5075, 53967999.244448
05/24/18, 79.9015, 80.412, 79.419, 80.1535, 68599499.039607
05/23/18, 78.5525, 80.093, 78.317, 80.093, 67237839.0586702
05/22/18, 79.4945, 79.4945, 78.7625, 79.07, 42312779.4076211
05/21/18, 79.25, 79.6025, 78.75, 79.273, 58504699.1809342
05/18/18, 79.0665, 79.1795, 78.605, 78.7185, 52851679.2600765
05/17/18, 79.028, 79.702, 78.65, 79.088, 42952119.3986703
05/16/18, 78.875, 79.7215, 78.8335, 79.364, 51411439.2802398
05/15/18, 79.3903, 79.3903, 78.261, 78.806, 101549298.57831
05/14/18, 80.20, 80.559, 80.0025, 80.077, 50189659.2973448
05/11/18, 80.5495, 80.555, 79.8946, 80.1455, 45277999.366108
05/10/18, 80.4238, 80.78, 80.172, 80.454, 56348999.211114
05/09/18, 80.00, 80.40, 79.60, 80.40, 72746038.9815555
05/08/18, 79.75, 79.844, 79.1255, 79.6195, 61358979.1409743
05/07/18, 79.4669, 80.3475, 79.3915, 80.007, 76037098.9354806
05/04/18, 78.1225, 79.245, 78.1095, 79.0475, 68871339.0358013
05/03/18, 78.0005, 78.74, 77.301, 78.6038, 85038338.8094633
05/02/18, 79.049, 79.425, 78.318, 78.484, 87205458.7791236
05/01/18, 78.161, 79.25, 77.609, 79.113, 91441418.7198201
04/30/18, 79.125, 79.80, 78.0471, 78.3065, 109281698.470056
04/27/18, 81.7005, 81.905, 78.3693, 78.631, 261064796.345093
04/26/18, 74.2505, 76.471, 73.925, 75.898, 176022017.535692
04/25/18, 72.90, 73.4995, 70.751, 73.0085, 131745798.155559
04/24/18, 76.79, 76.975, 72.4224, 73.0045, 149893997.901484
04/23/18, 77.3348, 77.40, 75.1705, 75.893, 89308478.7496813
04/20/18, 78.06, 78.06, 75.8047, 76.3745, 110832438.448346
04/19/18, 77.161, 78.426, 76.953, 77.8455, 130474558.173356
04/18/18, 75.7325, 76.69, 75.2055, 76.392, 104550178.536298
04/17/18, 73.1148, 75.3595, 72.8511, 75.1915, 102288058.567967
04/16/18, 72.25, 72.35, 71.374, 72.075, 56172479.2135853
